searge,name,side,desc
func_78214_a,updateRotations,0,"Updates the rotations in the parameters for rotations greater than 180 degrees or less than -180 degrees. It adds or subtracts 360 degrees, so that the appearance is the same, although the numbers are then simplified to range -180 to 180"
func_78231_a,renderAll,0,This method renders out all parts of the chest model.
func_78235_a,flipFace,0,
func_78236_a,draw,0,
func_78240_a,setTexturePosition,0,
func_78245_a,render,0,Draw the six sided box defined by this ModelBox
func_78255_a,renderStringAtPos,0,"Render a single line string at the current (posX,posY) and update posX"
func_78256_a,getStringWidth,0,Returns the width of this string. Equivalent of FontMetrics.stringWidth(String s).
func_78257_a,loadGlyphTexture,0,Load one of the /font/glyph_XX.png into a new GL texture and store the texture ID in glyphTextureName array.
func_78258_a,renderString,0,"Render single line string by setting GL color, current (posX,posY), and calling renderStringAtPos()"
func_78259_e,sizeStringToWidth,0,Determines how many characters from the string will fit into the specified width.
func_78260_a,getBidiFlag,0,Get bidiFlag that controls if the Unicode Bidirectional Algorithm should be run before rendering any string
func_78261_a,drawStringWithShadow,0,Draws the specified string with a shadow.
func_78262_a,trimStringToWidth,0,"Trims a string to a specified width, and will reverse it if par3 is set."
func_78263_a,getCharWidth,0,Returns the width of this character as rendered.
func_78264_a,setUnicodeFlag,0,Set unicodeFlag controlling whether strings should be rendered with Unicode fonts instead of the default.png font.
func_78265_b,resetStyles,0,Reset all style flag fields in the class to false; called at the start of string rendering
func_78266_a,renderDefaultChar,0,"Render a single character with the default.png font at current (posX,posY) location..."
func_78267_b,splitStringWidth,0,Returns the width of the wordwrapped String (maximum length is parameter k)
func_78268_b,renderSplitString,0,Perform actual work of rendering a multi-line string with wordwrap and with darker drop shadow color if flag is set
func_78269_a,trimStringToWidth,0,Trims a string to fit a specified Width.
func_78270_c,isFormatSpecial,0,Checks if the char code is O-K...lLrRk-o... used to set special formatting.
func_78271_c,listFormattedStringToWidth,0,Breaks a string into a list of pieces that will fit a specified width.
func_78272_b,isFormatColor,0,"Checks if the char code is a hexadecimal character, used to set colour."
func_78273_d,trimStringNewline,0,Remove all newline characters from the end of the string
func_78274_b,renderStringAligned,0,Render string either left or right aligned depending on bidiFlag
func_78275_b,setBidiFlag,0,Set bidiFlag to control if the Unicode Bidirectional Algorithm should be run before rendering any string.
func_78276_b,drawString,0,Draws the specified string.
func_78277_a,renderUnicodeChar,0,"Render a single Unicode character at current (posX,posY) location using one of the /font/glyph_XX.png files..."
func_78278_a,renderCharAtPos,0,Pick how to render a single character and return the width used.
func_78279_b,drawSplitString,0,Splits and draws a String with wordwrap (maximum length is parameter k)
func_78280_d,wrapFormattedStringToWidth,0,Inserts newline and formatting into a string to wrap it within the specified width.
func_78282_e,getFormatFromString,0,Digests a string for nonprinting formatting characters then returns a string containing only that formatting.
func_78324_d,getScaledHeight_double,0,
func_78325_e,getScaleFactor,0,
func_78326_a,getScaledWidth,0,
func_78327_c,getScaledWidth_double,0,
func_78328_b,getScaledHeight,0,
func_78369_a,setColorRGBA_F,0,"Sets the RGBA values for the color, converting from floats between 0 and 1 to integers from 0-255."
func_78370_a,setColorRGBA,0,Sets the RGBA values for the color. Also clamps them to 0-255.
func_78371_b,startDrawing,0,Resets tessellator state and prepares for drawing (with the specified draw mode).
func_78372_c,addTranslation,0,Offsets the translation for all vertices in the current draw call.
func_78373_b,setTranslation,0,Sets the translation for all vertices in the current draw call.
func_78374_a,addVertexWithUV,0,"Adds a vertex specifying both x,y,z and the texture u,v for it."
func_78375_b,setNormal,0,Sets the normal for the current draw call.
func_78376_a,setColorOpaque,0,"Sets the RGB values as specified, and sets alpha to opaque."
func_78377_a,addVertex,0,"Adds a vertex with the specified x,y,z to the current draw call. It will trigger a draw() if the buffer gets full."
func_78378_d,setColorOpaque_I,0,Sets the color to the given opaque value (stored as byte values packed in an integer).
func_78379_d,reset,0,Clears the tessellator state in preparation for new drawing.
func_78380_c,setBrightness,0,
func_78381_a,draw,0,Draws the data set up in this tessellator and resets the state to prepare for new drawing.
func_78382_b,startDrawingQuads,0,Sets draw mode in the tessellator to draw quads.
func_78383_c,disableColor,0,Disables colors for the current draw call.
func_78384_a,setColorRGBA_I,0,Sets the color to the given color (packed as bytes in integer) and alpha values.
func_78385_a,setTextureUV,0,Sets the texture coordinates.
func_78386_a,setColorOpaque_F,0,"Sets the RGB values as specified, converting from floats between 0 and 1 to integers from 0-255."
func_78418_a,rendersChunk,0,
func_78419_a,callLists,0,
func_78420_a,addGLRenderList,0,
func_78421_b,resetList,0,Resets this RenderList to an uninitialized state.
func_78422_a,setupRenderList,0,
func_78432_a,parseUserSkin,0,
func_78433_b,setAreaOpaque,0,Makes the given area of the image opaque
func_78434_a,setAreaTransparent,0,Makes the given area of the image transparent if it was previously completely opaque (used to remove the outer layer of a skin around the head if it was saved all opaque; this would be redundant so it's assumed that the skin maker is just using an image editor without an alpha channel)
func_78435_c,hasTransparency,0,Returns true if the given area of the image contains transparent pixels
func_78439_a,renderItemIn2D,0,Renders an item held in hand as a 2D texture with thickness
func_78440_a,renderItemInFirstPerson,0,Renders the active item in the player's hand when in first person mode. Args: partialTickTime
func_78441_a,updateEquippedItem,0,
func_78442_d,renderFireInFirstPerson,0,Renders the fire on the screen for first person mode. Arg: partialTickTime
func_78443_a,renderItem,0,Renders the item stack for being in an entity's hand Args: itemStack
func_78444_b,resetEquippedProgress,0,Resets equippedProgress
func_78445_c,resetEquippedProgress2,0,Resets equippedProgress
func_78446_a,renderInsideOfBlock,0,"Renders the texture of the block the player is inside as an overlay. Args: partialTickTime, blockTextureIndex"
func_78447_b,renderOverlays,0,Renders all the overlays that are in first person mode. Args: partialTickTime
func_78448_c,renderWarpedTextureOverlay,0,Renders a texture that warps around based on the direction the player is looking. Texture needs to be bound before being called. Used for the water overlay. Args: parialTickTime
func_78463_b,enableLightmap,0,Enable lightmap in secondary texture unit
func_78464_a,updateRenderer,0,Updates the entity renderer
func_78466_h,updateFogColor,0,calculates fog and calls glClearColor
func_78467_g,orientCamera,0,sets up player's eye (or camera in third person mode)
func_78468_a,setupFog,0,Sets up the fog to be rendered. If the arg passed in is -1 the fog starts at 0 and goes to 80% of far plane distance and is used for sky rendering.
func_78469_a,setFogColorBuffer,0,Update and return fogColorBuffer with the RGBA values passed as arguments
func_78470_f,updateTorchFlicker,0,Recompute a random value that is applied to block color in updateLightmap()
func_78471_a,renderWorld,0,
func_78472_g,updateLightmap,0,
func_78473_a,getMouseOver,0,Finds what block or object the mouse is over at the specified partial tick time. Args: partialTickTime
func_78474_d,renderRainSnow,0,Render rain and snow
func_78475_f,setupViewBobbing,0,Setups all the GL settings for view bobbing. Args: partialTickTime
func_78476_b,renderHand,0,Render player hand
func_78477_e,updateFovModifierHand,0,Update FOV modifier hand
func_78478_c,setupOverlayRendering,0,Setup orthogonal projection for rendering GUI screen overlays
func_78479_a,setupCameraTransform,0,"sets up projection, view effects, camera position/rotation"
func_78480_b,updateCameraAndRender,0,Will update any inputs that effect the camera angle (mouse) and then render the world and GUI
func_78481_a,getFOVModifier,0,Changes the field of view of the player depending on if they are underwater or not
func_78482_e,hurtCameraEffect,0,
func_78483_a,disableLightmap,0,Disable secondary texture unit used by lightmap
func_78484_h,addRainParticles,0,
func_78546_a,isBoundingBoxInFrustum,0,"Returns true if the bounding box is inside all 6 clipping planes, otherwise returns false."
func_78547_a,setPosition,0,
func_78548_b,isBoxInFrustum,0,"Calls the clipping helper. Returns true if the box is inside all 6 clipping planes, otherwise returns false."
func_78553_b,isBoxInFrustum,0,"Returns true if the box is inside all 6 clipping planes, otherwise returns false."
func_78558_a,getInstance,0,Initialises the ClippingHelper object then returns an instance of it.
func_78559_a,normalize,0,Normalize the frustum.
func_78560_b,init,0,
func_78713_a,getEntityRenderObject,0,
func_78714_a,getDistanceToCamera,0,
func_78715_a,getEntityClassRenderObject,0,
func_78716_a,getFontRenderer,0,Returns the font renderer
func_78717_a,set,0,World sets this RenderManager's worldObj to the world provided
func_78737_b,getSecondaryComponents,2,
func_78738_b,createNextComponentRandom,2,
func_78739_a,getPrimaryComponents,2,
func_78740_a,createNextComponent,2,
func_78743_b,clickBlock,0,"Called by Minecraft class when the player is hitting a block with an item. Args: x, y, z, side"
func_78744_a,clickBlockCreative,0,Block dig operation in creative mode (instantly digs the block).
func_78745_b,flipPlayer,0,Flips the player around. Args: player
func_78746_a,setGameType,0,Sets the game type for the player.
func_78747_a,enableEverythingIsScrewedUpMode,0,"If modified to return true, the player spins around slowly around (0, 68.5, 0). The GUI is disabled, the view is set to first person, and both chat and menu are disabled. Unless the server is modified to ignore illegal stances, attempting to enter a world at all will result in an immediate kick due to an illegal stance. Appears to be left-over debug, or demo code."
func_78748_a,setPlayerCapabilities,0,Sets player capabilities depending on current gametype. params: player
func_78749_i,extendedReach,0,true for hitting entities far away.
func_78750_j,syncCurrentPlayItem,0,Syncs the current player item with the server
func_78751_a,onPlayerDestroyBlock,0,Called when a player completes the destruction of a block
func_78752_a,sendPacketDropItem,0,Sends a Packet107 to the server to drop the item on the ground
func_78753_a,windowClick,0,
func_78755_b,shouldDrawHUD,0,
func_78756_a,sendEnchantPacket,0,GuiEnchantment uses this during multiplayer to tell PlayerControllerMP to send a packet indicating the enchantment action the player has taken.
func_78757_d,getBlockReachDistance,0,player reach distance = 4F
func_78758_h,isInCreativeMode,0,returns true if player is in creative mode
func_78759_c,onPlayerDamageBlock,0,Called when a player damages a block and updates damage counters
func_78760_a,onPlayerRightClick,0,"Handles a players right click. Args: player, world, x, y, z, side, hitVec"
func_78761_a,sendSlotPacket,0,Used in PlayerControllerMP to update the server with an ItemStack in a slot.
func_78762_g,isNotCreative,0,"Checks if the player is not creative, used for checking if it should break a block instantly"
func_78763_f,gameIsSurvivalOrAdventure,0,
